,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
335,Rolando Mandragora,it ITA,MF,Udinese,22,1997,26.0,24.0,2050.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.09,0.09,0.0,0.09,3.8,3.8,2.9,0.17,0.13,0.3,0.17,0.3,22.8,55.0,7.0,5.0,12.7,2.41,0.31,0.0,0.0,0.07,-3.8,-3.8,788.0,973.0,81.0,14239.0,3960.0,27.0,50.0,54.0,593.0,678.0,87.5,168.0,245.0,68.6,-0.9,37.0,66.0,17.0,6.0,102.0,885.0,88.0,42.0,2.0,165.0,49.0,50.0,37.0,20.0,0.0,1.0,574.0,173.0,226.0,792.0,104.0,55.0,6.0,1.0,6.0,12.0,19.0,20.0,65.0,2.85,47.0,13.0,1.0,3.0,1.0,4.0,0.18,4.0,0.0,0.0,0.0,0.0,0.0,52.0,33.0,16.0,25.0,11.0,20.0,69.0,29.0,49.0,608.0,150.0,24.7,201.0,315.0,92.0,52.0,5.0,0.0,47.0,24.0,29.0,0.0,1245.0,36.0,271.0,626.0,392.0,48.0,1158.0,13.0,30.0,43.3,14.0,1.0,720.0,2820.0,1416.0,905.0,782.0,86.4,20.0,19.0,0.0,40.0,22.0,1.0,0.0,0.0,0.0,206.0,22.0,22.0,50.0
336,Massimiliano Mangraviti,it ITA,DF,Brescia,21,1998,13.0,11.0,972.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.02,0.01,0.03,0.02,0.03,10.8,3.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.08,-0.2,-0.2,365.0,443.0,82.4,7987.0,3765.0,8.0,15.0,53.3,244.0,267.0,91.4,113.0,161.0,70.2,-0.1,1.0,35.0,5.0,4.0,57.0,382.0,61.0,17.0,0.0,63.0,13.0,9.0,0.0,0.0,0.0,0.0,245.0,56.0,142.0,340.0,36.0,14.0,44.0,1.0,0.0,6.0,5.0,8.0,5.0,0.46,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,3.0,5.0,2.0,4.0,6.0,66.7,2.0,114.0,25.0,21.9,66.0,39.0,9.0,22.0,11.0,0.0,11.0,7.0,52.0,2.0,540.0,75.0,283.0,232.0,48.0,4.0,479.0,0.0,0.0,0.0,0.0,0.0,301.0,1830.0,1070.0,319.0,309.0,96.9,3.0,1.0,0.0,9.0,5.0,0.0,0.0,1.0,0.0,77.0,20.0,21.0,48.8
337,Kostas Manolas,gr GRE,DF,Napoli,28,1991,26.0,25.0,2176.0,4.0,0.0,0.0,0.0,2.0,0.0,0.17,0.0,0.17,0.17,0.17,1.7,1.7,0.1,0.07,0.0,0.07,0.07,0.07,24.2,17.0,8.0,0.0,47.1,0.7,0.33,0.24,0.5,0.1,2.3,2.3,1369.0,1476.0,92.8,29211.0,7282.0,9.0,13.0,69.2,937.0,986.0,95.0,423.0,477.0,88.7,-0.1,2.0,47.0,2.0,0.0,58.0,1427.0,49.0,46.0,0.0,169.0,53.0,0.0,0.0,0.0,0.0,0.0,1198.0,156.0,122.0,222.0,1160.0,58.0,3.0,10.0,3.0,20.0,6.0,3.0,4.0,0.17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,17.0,21.0,12.0,1.0,15.0,28.0,53.6,13.0,159.0,53.0,33.3,88.0,69.0,2.0,34.0,16.0,1.0,18.0,27.0,104.0,3.0,1677.0,244.0,850.0,909.0,38.0,24.0,1630.0,2.0,2.0,100.0,2.0,0.0,1092.0,6612.0,3725.0,1220.0,1209.0,99.1,5.0,2.0,0.0,24.0,16.0,0.0,0.0,1.0,0.0,230.0,62.0,33.0,65.3
338,Giacomo Manzari,it ITA,"FW,MF",Sassuolo,18,2000,3.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,57.1,40.0,19.0,1.0,1.0,100.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,16.7,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,6.0,2.0,0.0,8.0,1.0,1.0,100.0,1.0,0.0,5.0,29.0,25.0,8.0,5.0,62.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,50.0
339,Gian Marco Ferrari,it ITA,DF,Sassuolo,27,1992,23.0,21.0,1897.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.05,0.05,0.0,0.05,1.6,1.6,0.9,0.08,0.04,0.12,0.08,0.12,21.1,11.0,2.0,0.0,18.2,0.52,0.09,0.0,0.0,0.15,-1.6,-1.6,1369.0,1463.0,93.6,26659.0,8918.0,9.0,16.0,56.3,1057.0,1093.0,96.7,303.0,354.0,85.6,0.1,6.0,86.0,4.0,1.0,79.0,1411.0,52.0,43.0,2.0,153.0,24.0,2.0,0.0,0.0,0.0,0.0,1245.0,103.0,115.0,1198.0,212.0,26.0,6.0,4.0,2.0,11.0,5.0,8.0,23.0,1.09,21.0,0.0,0.0,1.0,1.0,2.0,0.09,1.0,0.0,0.0,0.0,1.0,0.0,12.0,9.0,7.0,5.0,0.0,4.0,10.0,40.0,6.0,100.0,31.0,31.0,55.0,40.0,5.0,34.0,24.0,0.0,10.0,28.0,51.0,1.0,1610.0,246.0,733.0,956.0,55.0,21.0,1561.0,4.0,4.0,100.0,4.0,0.0,1194.0,7872.0,5036.0,1290.0,1273.0,98.7,6.0,5.0,0.0,18.0,13.0,0.0,1.0,0.0,0.0,164.0,32.0,28.0,53.3
340,Federico Marigosu,it ITA,MF,Cagliari,18,2001,2.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,53.3,190.0,62.0,0.0,1.0,0.0,5.0,8.0,62.5,3.0,6.0,50.0,0.0,1.0,0.0,1.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,3.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,4.0,7.0,8.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,11.0,92.0,40.0,21.0,17.0,81.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
341,Marlon,br BRA,DF,Sassuolo,23,1995,23.0,21.0,1818.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,0.05,0.03,0.08,0.05,0.08,20.2,5.0,1.0,0.0,20.0,0.25,0.05,0.0,0.0,0.19,-0.9,-0.9,1371.0,1448.0,94.7,25652.0,9054.0,14.0,18.0,77.8,1080.0,1121.0,96.3,277.0,309.0,89.6,-0.7,8.0,80.0,4.0,0.0,65.0,1410.0,38.0,32.0,3.0,161.0,25.0,0.0,0.0,0.0,0.0,0.0,1264.0,97.0,87.0,170.0,1234.0,24.0,6.0,4.0,1.0,15.0,8.0,8.0,16.0,0.79,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,21.0,29.0,13.0,1.0,10.0,25.0,40.0,15.0,220.0,59.0,26.8,148.0,61.0,11.0,37.0,13.0,0.0,24.0,37.0,84.0,1.0,1640.0,227.0,794.0,938.0,33.0,5.0,1607.0,7.0,7.0,100.0,7.0,0.0,1191.0,7096.0,4233.0,1271.0,1259.0,99.1,2.0,2.0,0.0,24.0,11.0,0.0,0.0,1.0,0.0,156.0,21.0,28.0,42.9
342,Gonzalo Maroni,ar ARG,MF,Sampdoria,20,1999,5.0,1.0,181.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,1.1,0.3,0.6,0.55,0.29,0.84,0.17,0.47,2.0,4.0,1.0,1.0,25.0,1.99,0.5,0.0,0.0,0.09,-1.1,-0.3,71.0,89.0,79.8,1212.0,428.0,3.0,9.0,33.3,52.0,59.0,88.1,16.0,21.0,76.2,0.4,9.0,7.0,6.0,2.0,16.0,80.0,9.0,2.0,0.0,18.0,5.0,12.0,6.0,3.0,3.0,0.0,61.0,15.0,13.0,3.0,82.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,16.0,7.96,11.0,3.0,0.0,2.0,0.0,2.0,0.99,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,33.3,4.0,22.0,9.0,40.9,4.0,8.0,10.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,105.0,1.0,10.0,59.0,54.0,6.0,94.0,2.0,3.0,66.7,2.0,0.0,82.0,858.0,570.0,86.0,73.0,84.9,3.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,33.3
343,Bruno Martella,it ITA,"DF,MF",Brescia,26,1992,24.0,13.0,1270.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2,0.02,0.09,0.11,0.02,0.11,14.1,10.0,2.0,0.0,20.0,0.71,0.14,0.0,0.0,0.03,-0.3,-0.3,402.0,562.0,71.5,7675.0,3399.0,2.0,16.0,12.5,329.0,398.0,82.7,71.0,148.0,48.0,-1.2,15.0,31.0,22.0,12.0,87.0,457.0,105.0,11.0,1.0,65.0,23.0,63.0,4.0,1.0,0.0,2.0,259.0,141.0,162.0,416.0,33.0,17.0,90.0,0.0,2.0,13.0,14.0,18.0,29.0,2.06,25.0,1.0,2.0,1.0,0.0,2.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,13.0,3.0,3.0,11.0,18.0,61.1,7.0,149.0,27.0,18.1,55.0,64.0,30.0,29.0,6.0,0.0,23.0,19.0,58.0,2.0,719.0,74.0,286.0,282.0,197.0,9.0,617.0,12.0,25.0,48.0,13.0,1.0,405.0,2448.0,1554.0,455.0,408.0,89.7,12.0,12.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,88.0,12.0,16.0,42.9
344,Lautaro Martínez,ar ARG,FW,Inter,21,1997,35.0,29.0,2452.0,14.0,3.0,2.0,3.0,8.0,1.0,0.51,0.11,0.62,0.44,0.55,15.9,13.6,2.6,0.58,0.1,0.68,0.5,0.6,27.2,122.0,42.0,1.0,34.4,4.48,1.54,0.1,0.29,0.11,-1.9,-1.6,325.0,520.0,62.5,5036.0,1274.0,24.0,63.0,38.1,250.0,367.0,68.1,51.0,90.0,56.7,0.4,29.0,29.0,19.0,1.0,46.0,501.0,19.0,0.0,3.0,127.0,17.0,16.0,0.0,0.0,0.0,0.0,289.0,143.0,88.0,67.0,383.0,39.0,2.0,19.0,4.0,7.0,21.0,38.0,90.0,3.3,50.0,1.0,14.0,12.0,13.0,14.0,0.51,6.0,0.0,1.0,3.0,4.0,0.0,17.0,13.0,0.0,7.0,10.0,2.0,25.0,8.0,23.0,519.0,131.0,25.2,27.0,183.0,309.0,37.0,4.0,0.0,33.0,16.0,12.0,0.0,978.0,14.0,58.0,375.0,604.0,238.0,956.0,47.0,83.0,56.6,51.0,2.0,671.0,3976.0,2547.0,1217.0,714.0,58.7,86.0,60.0,0.0,54.0,74.0,22.0,2.0,0.0,0.0,132.0,26.0,62.0,29.5
345,Adam Marušić,me MNE,DF,Lazio,26,1992,15.0,10.0,942.0,2.0,1.0,0.0,0.0,3.0,0.0,0.19,0.1,0.29,0.19,0.29,1.6,1.6,0.5,0.15,0.05,0.2,0.15,0.2,10.5,11.0,6.0,0.0,54.5,1.05,0.57,0.18,0.33,0.14,0.4,0.4,338.0,398.0,84.9,5881.0,1562.0,7.0,20.0,35.0,271.0,304.0,89.1,60.0,74.0,81.1,0.5,8.0,5.0,8.0,5.0,20.0,324.0,74.0,4.0,0.0,42.0,7.0,13.0,0.0,0.0,0.0,0.0,242.0,98.0,58.0,33.0,261.0,26.0,70.0,1.0,0.0,2.0,7.0,14.0,16.0,1.53,11.0,1.0,2.0,1.0,1.0,4.0,0.38,3.0,0.0,1.0,0.0,0.0,0.0,15.0,8.0,9.0,5.0,1.0,6.0,16.0,37.5,10.0,145.0,41.0,28.3,53.0,60.0,32.0,21.0,2.0,0.0,19.0,13.0,12.0,0.0,497.0,29.0,155.0,175.0,189.0,30.0,425.0,9.0,18.0,50.0,12.0,1.0,313.0,1582.0,825.0,335.0,296.0,88.4,6.0,11.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,66.0,12.0,14.0,46.2
346,Andrea Masiello,it ITA,DF,Genoa,33,1986,15.0,15.0,1324.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.07,0.07,0.0,0.07,0.2,0.2,0.0,0.01,0.0,0.02,0.01,0.02,14.7,6.0,1.0,0.0,16.7,0.41,0.07,0.0,0.0,0.03,-0.2,-0.2,695.0,812.0,85.6,14249.0,5853.0,9.0,20.0,45.0,517.0,546.0,94.7,169.0,246.0,68.7,1.0,1.0,55.0,9.0,0.0,95.0,752.0,60.0,25.0,1.0,89.0,32.0,9.0,0.0,0.0,0.0,0.0,553.0,95.0,164.0,156.0,580.0,31.0,35.0,3.0,3.0,11.0,9.0,13.0,13.0,0.88,11.0,0.0,0.0,2.0,0.0,3.0,0.2,2.0,0.0,0.0,1.0,0.0,0.0,24.0,14.0,16.0,5.0,3.0,11.0,28.0,39.3,17.0,158.0,46.0,29.1,88.0,57.0,13.0,18.0,3.0,0.0,15.0,26.0,58.0,0.0,938.0,102.0,409.0,483.0,103.0,13.0,880.0,6.0,7.0,85.7,6.0,0.0,579.0,3072.0,1765.0,623.0,618.0,99.2,2.0,5.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,136.0,12.0,13.0,48.0
347,Andrea Masiello,it ITA,DF,Atalanta,33,1986,7.0,7.0,543.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.04,0.0,0.04,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.0,297.0,87.2,5426.0,1662.0,3.0,8.0,37.5,188.0,202.0,93.1,68.0,87.0,78.2,-0.2,3.0,16.0,1.0,1.0,19.0,274.0,23.0,16.0,0.0,53.0,15.0,2.0,0.0,0.0,0.0,0.0,201.0,47.0,49.0,62.0,209.0,14.0,7.0,1.0,0.0,5.0,2.0,4.0,5.0,0.83,4.0,1.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,14.0,13.0,11.0,3.0,0.0,9.0,15.0,60.0,6.0,79.0,25.0,31.6,34.0,42.0,3.0,12.0,4.0,0.0,8.0,10.0,32.0,0.0,358.0,28.0,161.0,189.0,25.0,0.0,335.0,1.0,1.0,100.0,1.0,0.0,215.0,986.0,503.0,224.0,220.0,98.2,0.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,51.0,11.0,5.0,68.8
348,Aleš Matějů,cz CZE,DF,Brescia,23,1996,31.0,28.0,2548.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,0.04,0.04,0.0,0.04,0.4,0.4,1.0,0.02,0.04,0.05,0.02,0.05,28.3,6.0,4.0,0.0,66.7,0.21,0.14,0.0,0.0,0.07,-0.4,-0.4,944.0,1154.0,81.8,18623.0,7170.0,10.0,31.0,32.3,716.0,812.0,88.2,218.0,311.0,70.1,0.0,10.0,48.0,10.0,6.0,105.0,1009.0,145.0,26.0,1.0,209.0,42.0,16.0,0.0,0.0,0.0,0.0,690.0,208.0,256.0,339.0,593.0,72.0,119.0,1.0,2.0,19.0,17.0,24.0,19.0,0.67,14.0,4.0,0.0,0.0,1.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,51.0,29.0,35.0,12.0,4.0,25.0,55.0,45.5,30.0,404.0,109.0,27.0,254.0,116.0,34.0,69.0,25.0,0.0,44.0,41.0,107.0,3.0,1436.0,222.0,775.0,583.0,175.0,17.0,1295.0,18.0,19.0,94.7,18.0,0.0,791.0,5593.0,2757.0,805.0,760.0,94.4,10.0,10.0,1.0,47.0,29.0,1.0,0.0,2.0,1.0,272.0,52.0,34.0,60.5
349,Alessandro Matri,it ITA,"FW,MF",Brescia,34,1984,8.0,0.0,89.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.4,0.3,0.71,0.4,0.71,1.0,6.0,1.0,0.0,16.7,6.07,1.01,0.0,0.0,0.07,-0.4,-0.4,19.0,29.0,65.5,409.0,181.0,0.0,2.0,0.0,12.0,18.0,66.7,7.0,9.0,77.8,-0.3,4.0,4.0,2.0,0.0,9.0,25.0,4.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,8.0,9.0,7.0,17.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,5.0,5.06,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,10.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,50.0,1.0,2.0,20.0,30.0,11.0,46.0,2.0,5.0,40.0,3.0,0.0,34.0,83.0,17.0,72.0,41.0,56.9,1.0,8.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,57.1
350,Federico Mattiello,it ITA,DF,Cagliari,24,1995,18.0,9.0,930.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,0.2,0.2,1.0,0.02,0.09,0.11,0.02,0.11,10.3,7.0,2.0,0.0,28.6,0.68,0.19,0.0,0.0,0.03,-0.2,-0.2,328.0,426.0,77.0,5126.0,1589.0,9.0,22.0,40.9,285.0,321.0,88.8,34.0,83.0,41.0,0.0,8.0,11.0,10.0,6.0,37.0,378.0,48.0,7.0,0.0,63.0,14.0,31.0,2.0,0.0,2.0,0.0,267.0,75.0,84.0,205.0,166.0,10.0,39.0,2.0,1.0,14.0,3.0,16.0,15.0,1.45,12.0,1.0,0.0,2.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,22.0,8.0,3.0,10.0,24.0,41.7,14.0,125.0,39.0,31.2,60.0,47.0,18.0,25.0,9.0,0.0,16.0,17.0,19.0,0.0,550.0,42.0,172.0,251.0,173.0,12.0,506.0,10.0,16.0,62.5,11.0,0.0,356.0,2647.0,1594.0,364.0,323.0,88.7,6.0,12.0,0.0,16.0,24.0,2.0,0.0,0.0,0.0,81.0,9.0,15.0,37.5
351,Blaise Matuidi,fr FRA,MF,Juventus,32,1987,35.0,23.0,2237.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,1.1,1.1,1.3,0.04,0.05,0.09,0.04,0.09,24.9,13.0,4.0,0.0,30.8,0.52,0.16,0.0,0.0,0.08,-1.1,-1.1,974.0,1120.0,87.0,14364.0,3448.0,37.0,63.0,58.7,840.0,922.0,91.1,97.0,135.0,71.9,0.7,19.0,66.0,17.0,4.0,70.0,1079.0,41.0,13.0,3.0,151.0,13.0,41.0,1.0,0.0,0.0,0.0,878.0,156.0,86.0,904.0,137.0,30.0,26.0,11.0,4.0,10.0,15.0,29.0,40.0,1.61,38.0,0.0,0.0,0.0,2.0,4.0,0.16,4.0,0.0,0.0,0.0,0.0,0.0,54.0,35.0,18.0,23.0,13.0,9.0,47.0,19.1,38.0,506.0,147.0,29.1,130.0,242.0,134.0,50.0,6.0,0.0,44.0,20.0,18.0,1.0,1374.0,28.0,213.0,787.0,425.0,50.0,1334.0,13.0,28.0,46.4,16.0,2.0,903.0,3619.0,1471.0,1186.0,1017.0,85.8,30.0,32.0,0.0,40.0,26.0,3.0,0.0,0.0,0.0,155.0,21.0,31.0,40.4
352,Luca Mazzitelli,it ITA,MF,Sassuolo,23,1995,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,29.0,93.1,435.0,62.0,0.0,0.0,0.0,25.0,27.0,92.6,2.0,2.0,100.0,0.0,0.0,2.0,0.0,0.0,2.0,29.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,3.0,3.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,6.0,3.0,50.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,27.0,5.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,21.0,82.0,47.0,27.0,23.0,85.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
353,Ibrahima Mbaye,sn SEN,DF,Bologna,24,1994,20.0,16.0,1507.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.18,0.18,0.0,0.18,0.4,0.4,0.5,0.03,0.03,0.05,0.03,0.05,16.7,5.0,1.0,0.0,20.0,0.3,0.06,0.0,0.0,0.08,-0.4,-0.4,709.0,834.0,85.0,12280.0,4901.0,5.0,24.0,20.8,593.0,645.0,91.9,111.0,165.0,67.3,2.5,7.0,48.0,4.0,2.0,85.0,670.0,164.0,29.0,0.0,116.0,3.0,11.0,0.0,0.0,0.0,0.0,543.0,151.0,140.0,67.0,578.0,37.0,135.0,4.0,0.0,9.0,14.0,23.0,15.0,0.9,10.0,4.0,0.0,1.0,0.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,18.0,11.0,11.0,5.0,2.0,8.0,22.0,36.4,14.0,213.0,57.0,26.8,87.0,91.0,35.0,43.0,12.0,1.0,31.0,15.0,57.0,1.0,992.0,80.0,380.0,489.0,178.0,11.0,833.0,11.0,15.0,73.3,12.0,1.0,576.0,3104.0,1513.0,613.0,575.0,93.8,7.0,9.0,0.0,23.0,18.0,2.0,0.0,1.0,0.0,123.0,24.0,18.0,57.1
354,Biagio Meccariello,it ITA,DF,Lecce,28,1991,14.0,8.0,768.0,1.0,0.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,0.2,0.2,0.1,0.03,0.02,0.04,0.03,0.04,8.5,5.0,2.0,0.0,40.0,0.59,0.23,0.2,0.5,0.04,0.8,0.8,348.0,410.0,84.9,7152.0,2662.0,5.0,9.0,55.6,250.0,274.0,91.2,93.0,127.0,73.2,-0.1,5.0,15.0,2.0,2.0,28.0,366.0,44.0,9.0,0.0,44.0,18.0,9.0,1.0,0.0,0.0,0.0,267.0,69.0,74.0,49.0,300.0,19.0,34.0,2.0,0.0,3.0,5.0,6.0,11.0,1.29,10.0,1.0,0.0,0.0,0.0,2.0,0.23,2.0,0.0,0.0,0.0,0.0,0.0,23.0,15.0,15.0,7.0,1.0,10.0,35.0,28.6,25.0,112.0,40.0,35.7,68.0,38.0,6.0,19.0,4.0,0.0,15.0,10.0,27.0,0.0,490.0,59.0,251.0,200.0,64.0,11.0,448.0,6.0,8.0,75.0,6.0,1.0,287.0,1473.0,810.0,311.0,292.0,93.9,2.0,1.0,0.0,7.0,3.0,1.0,0.0,0.0,0.0,70.0,12.0,18.0,40.0
