,player,nationality,position,squad,age,birth_year,games,games_starts,minutes,goals,assists,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg,npxg,xa,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,minutes_90s,shots_total,shots_on_target,shots_free_kicks,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct
523,Pau Torres,es ESP,DF,Villarreal,22,1997,34.0,33.0,2971.0,2.0,1.0,0.0,0.0,6.0,0.0,0.06,0.03,0.09,0.06,0.09,1.2,1.2,1.6,0.04,0.05,0.09,0.04,0.09,33.0,9.0,2.0,0.0,22.2,0.27,0.06,0.22,1.0,0.14,0.8,0.8,1724.0,1998.0,86.3,41893.0,13173.0,11.0,28.0,39.3,988.0,1062.0,93.0,725.0,908.0,79.8,-0.6,8.0,102.0,4.0,0.0,93.0,1935.0,63.0,56.0,3.0,204.0,123.0,2.0,0.0,0.0,0.0,0.0,1427.0,183.0,388.0,1650.0,231.0,85.0,4.0,12.0,7.0,28.0,18.0,12.0,17.0,0.51,16.0,0.0,0.0,1.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,37.0,23.0,27.0,8.0,2.0,21.0,33.0,63.6,12.0,261.0,81.0,31.0,164.0,89.0,8.0,63.0,27.0,0.0,36.0,31.0,184.0,1.0,2313.0,391.0,1447.0,961.0,38.0,17.0,2254.0,10.0,13.0,76.9,11.0,1.0,1553.0,9637.0,5660.0,1633.0,1610.0,98.6,4.0,9.0,0.0,29.0,10.0,0.0,0.0,2.0,1.0,328.0,45.0,50.0,47.4
524,Roberto Torres,es ESP,"MF,FW",Osasuna,30,1989,36.0,31.0,2717.0,7.0,8.0,5.0,5.0,1.0,0.0,0.23,0.26,0.5,0.07,0.33,8.1,4.3,5.7,0.27,0.19,0.46,0.14,0.33,30.2,72.0,19.0,9.0,26.4,2.38,0.63,0.03,0.11,0.06,-1.1,-2.3,722.0,1118.0,64.6,13886.0,5056.0,22.0,73.0,30.1,535.0,697.0,76.8,165.0,348.0,47.4,2.3,46.0,76.0,37.0,16.0,167.0,984.0,134.0,38.0,3.0,171.0,69.0,157.0,66.0,28.0,20.0,2.0,513.0,238.0,367.0,159.0,847.0,64.0,30.0,4.0,6.0,31.0,31.0,60.0,87.0,2.88,56.0,20.0,3.0,4.0,4.0,9.0,0.3,6.0,3.0,0.0,0.0,0.0,0.0,24.0,20.0,9.0,13.0,2.0,12.0,52.0,23.1,40.0,383.0,96.0,25.1,80.0,211.0,92.0,57.0,3.0,0.0,54.0,30.0,50.0,0.0,1473.0,47.0,211.0,708.0,629.0,77.0,1329.0,29.0,53.0,54.7,32.0,3.0,902.0,3973.0,2180.0,1202.0,924.0,76.9,42.0,29.0,0.0,19.0,32.0,2.0,0.0,1.0,0.0,217.0,20.0,28.0,41.7
525,Aleksandar Trajkovski,mk MKD,"MF,DF",Mallorca,26,1992,14.0,1.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.1,0.18,0.31,0.49,0.18,0.49,3.7,10.0,4.0,0.0,40.0,2.73,1.09,0.0,0.0,0.07,-0.7,-0.7,121.0,167.0,72.5,2608.0,536.0,5.0,11.0,45.5,84.0,102.0,82.4,32.0,54.0,59.3,-1.1,14.0,7.0,4.0,1.0,15.0,144.0,23.0,5.0,0.0,17.0,17.0,27.0,17.0,7.0,8.0,2.0,94.0,30.0,43.0,11.0,151.0,4.0,1.0,0.0,1.0,2.0,7.0,9.0,21.0,5.73,10.0,7.0,2.0,0.0,2.0,1.0,0.27,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,7.0,0.0,7.0,61.0,14.0,23.0,19.0,28.0,14.0,5.0,0.0,0.0,5.0,4.0,0.0,0.0,218.0,5.0,27.0,90.0,122.0,19.0,197.0,6.0,11.0,54.5,7.0,1.0,155.0,1113.0,644.0,173.0,144.0,83.2,12.0,9.0,0.0,5.0,9.0,0.0,1.0,0.0,0.0,38.0,1.0,1.0,50.0
526,Manu Trigueros,es ESP,MF,Villarreal,27,1991,29.0,17.0,1547.0,2.0,4.0,1.0,1.0,6.0,0.0,0.12,0.23,0.35,0.06,0.29,2.5,1.7,3.8,0.14,0.22,0.36,0.1,0.32,17.2,24.0,9.0,2.0,37.5,1.4,0.52,0.04,0.11,0.07,-0.5,-0.7,784.0,918.0,85.4,14868.0,4323.0,15.0,33.0,45.5,598.0,663.0,90.2,171.0,222.0,77.0,0.2,31.0,103.0,19.0,0.0,97.0,869.0,49.0,25.0,6.0,165.0,18.0,29.0,20.0,3.0,11.0,1.0,652.0,136.0,130.0,237.0,621.0,43.0,2.0,6.0,5.0,4.0,14.0,15.0,61.0,3.55,50.0,5.0,0.0,3.0,3.0,6.0,0.35,6.0,0.0,0.0,0.0,0.0,0.0,31.0,21.0,7.0,18.0,6.0,10.0,48.0,20.8,38.0,412.0,102.0,24.8,110.0,240.0,62.0,30.0,11.0,0.0,19.0,5.0,29.0,0.0,1098.0,42.0,214.0,681.0,262.0,24.0,1050.0,13.0,19.0,68.4,14.0,0.0,753.0,3300.0,1550.0,924.0,815.0,88.2,15.0,16.0,0.0,32.0,31.0,0.0,0.0,0.0,0.0,131.0,15.0,29.0,34.1
527,Kieran Trippier,eng ENG,DF,Atlético Madrid,28,1990,25.0,23.0,1979.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.18,0.18,0.0,0.18,0.2,0.2,3.5,0.01,0.16,0.17,0.01,0.17,22.0,3.0,0.0,2.0,0.0,0.14,0.0,0.0,0.0,0.06,-0.2,-0.2,938.0,1309.0,71.7,17623.0,8474.0,14.0,48.0,29.2,721.0,833.0,86.6,203.0,428.0,47.4,0.5,42.0,62.0,52.0,12.0,225.0,981.0,328.0,38.0,2.0,160.0,45.0,130.0,41.0,7.0,30.0,2.0,590.0,217.0,502.0,54.0,929.0,55.0,249.0,7.0,8.0,27.0,22.0,39.0,69.0,3.14,37.0,32.0,0.0,0.0,0.0,8.0,0.36,5.0,3.0,0.0,0.0,0.0,0.0,49.0,28.0,26.0,20.0,3.0,27.0,61.0,44.3,34.0,240.0,73.0,30.4,95.0,109.0,36.0,47.0,7.0,0.0,40.0,22.0,53.0,0.0,1492.0,61.0,352.0,674.0,522.0,22.0,1169.0,14.0,21.0,66.7,14.0,1.0,830.0,3734.0,1950.0,890.0,806.0,90.6,15.0,8.0,0.0,20.0,13.0,2.0,0.0,1.0,0.0,190.0,21.0,30.0,41.2
528,Samuel Umtiti,fr FRA,DF,Barcelona,25,1993,13.0,10.0,949.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749.0,808.0,92.7,14432.0,4444.0,7.0,14.0,50.0,560.0,585.0,95.7,182.0,209.0,87.1,0.0,0.0,57.0,0.0,0.0,43.0,771.0,37.0,29.0,0.0,93.0,16.0,0.0,0.0,0.0,0.0,0.0,652.0,89.0,67.0,599.0,174.0,18.0,5.0,2.0,2.0,5.0,6.0,6.0,5.0,0.47,5.0,0.0,0.0,0.0,0.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,5.0,9.0,1.0,5.0,10.0,50.0,5.0,95.0,41.0,43.2,35.0,57.0,3.0,3.0,1.0,0.0,2.0,25.0,47.0,0.0,899.0,101.0,407.0,536.0,21.0,2.0,868.0,4.0,6.0,66.7,4.0,0.0,683.0,4131.0,2417.0,676.0,666.0,98.5,4.0,3.0,0.0,20.0,16.0,1.0,0.0,0.0,0.0,116.0,22.0,10.0,68.8
529,Enes Ünal,tr TUR,FW,Valladolid,22,1997,35.0,23.0,2344.0,6.0,2.0,2.0,3.0,4.0,0.0,0.23,0.08,0.31,0.15,0.23,9.2,6.9,2.7,0.35,0.1,0.45,0.26,0.37,26.0,57.0,23.0,2.0,40.4,2.19,0.88,0.07,0.17,0.12,-3.2,-2.9,423.0,621.0,68.1,6601.0,1583.0,13.0,45.0,28.9,351.0,482.0,72.8,59.0,94.0,62.8,-0.7,25.0,41.0,10.0,2.0,46.0,606.0,15.0,0.0,3.0,218.0,9.0,8.0,0.0,0.0,0.0,0.0,311.0,145.0,165.0,58.0,371.0,88.0,1.0,12.0,2.0,17.0,13.0,24.0,57.0,2.19,39.0,0.0,6.0,3.0,8.0,7.0,0.27,4.0,0.0,0.0,0.0,2.0,1.0,20.0,12.0,6.0,11.0,3.0,3.0,20.0,15.0,17.0,470.0,100.0,21.3,42.0,249.0,179.0,24.0,6.0,0.0,18.0,7.0,13.0,0.0,948.0,17.0,95.0,523.0,394.0,104.0,928.0,26.0,42.0,61.9,27.0,0.0,564.0,3321.0,1831.0,1284.0,713.0,55.5,76.0,61.0,0.0,41.0,55.0,19.0,3.0,0.0,0.0,129.0,115.0,156.0,42.4
530,Tomáš Vaclík,cz CZE,GK,Sevilla,30,1989,33.0,33.0,2925.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,668.0,920.0,72.6,21296.0,12638.0,2.0,3.0,66.7,300.0,303.0,99.0,366.0,614.0,59.6,0.0,0.0,7.0,0.0,0.0,0.0,622.0,298.0,64.0,0.0,77.0,18.0,0.0,0.0,0.0,0.0,0.0,439.0,73.0,408.0,71.0,659.0,0.0,0.0,155.0,2.0,30.0,2.0,5.0,4.0,0.12,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,970.0,879.0,966.0,3.0,1.0,0.0,677.0,0.0,0.0,0.0,0.0,0.0,441.0,1777.0,866.0,398.0,394.0,99.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0
531,Álvaro Vadillo,es ESP,"FW,MF",Granada,24,1994,22.0,15.0,1218.0,3.0,1.0,1.0,1.0,0.0,0.0,0.22,0.07,0.3,0.15,0.22,1.9,1.1,1.6,0.14,0.12,0.26,0.08,0.2,13.5,17.0,5.0,12.0,29.4,1.26,0.37,0.12,0.4,0.07,1.1,0.9,303.0,454.0,66.7,5012.0,1970.0,12.0,34.0,35.3,235.0,301.0,78.1,56.0,119.0,47.1,-0.6,18.0,17.0,14.0,3.0,65.0,367.0,87.0,31.0,0.0,109.0,27.0,92.0,49.0,14.0,20.0,3.0,254.0,78.0,122.0,25.0,391.0,22.0,6.0,4.0,3.0,15.0,12.0,24.0,39.0,2.88,20.0,14.0,1.0,0.0,4.0,2.0,0.15,0.0,1.0,0.0,0.0,1.0,0.0,12.0,9.0,4.0,7.0,1.0,6.0,15.0,40.0,9.0,159.0,51.0,32.1,48.0,72.0,39.0,17.0,1.0,0.0,16.0,7.0,4.0,0.0,590.0,8.0,58.0,235.0,343.0,36.0,500.0,20.0,42.0,47.6,22.0,2.0,384.0,2583.0,1634.0,565.0,384.0,68.0,22.0,23.0,0.0,9.0,20.0,9.0,0.0,0.0,0.0,59.0,6.0,23.0,20.7
532,Germán Valera,es ESP,FW,Atlético Madrid,17,2002,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.34,1.34,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,-0.1,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,22.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,2.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
533,Martin Valjent,sk SVK,DF,Mallorca,23,1995,36.0,36.0,3182.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,0.02,0.02,0.03,0.02,0.03,35.4,14.0,3.0,0.0,21.4,0.4,0.08,0.0,0.0,0.04,-0.5,-0.5,1015.0,1207.0,84.1,21385.0,7429.0,8.0,15.0,53.3,695.0,766.0,90.7,312.0,426.0,73.2,-0.6,4.0,62.0,2.0,2.0,66.0,1124.0,83.0,64.0,0.0,173.0,32.0,4.0,0.0,0.0,0.0,0.0,836.0,103.0,268.0,265.0,792.0,97.0,19.0,5.0,4.0,12.0,4.0,9.0,14.0,0.4,12.0,1.0,0.0,1.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,20.0,13.0,1.0,13.0,24.0,54.2,11.0,208.0,62.0,29.8,122.0,80.0,6.0,80.0,29.0,0.0,51.0,41.0,173.0,1.0,1528.0,288.0,934.0,645.0,65.0,20.0,1450.0,7.0,9.0,77.8,7.0,0.0,770.0,6146.0,3101.0,824.0,806.0,97.8,7.0,4.0,0.0,19.0,9.0,1.0,0.0,0.0,0.0,333.0,52.0,43.0,54.7
534,Jesús Vallejo,es ESP,DF,Granada,22,1997,11.0,7.0,629.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,7.0,1.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.07,-0.1,-0.1,174.0,222.0,78.4,4655.0,1684.0,0.0,3.0,0.0,94.0,102.0,92.2,80.0,117.0,68.4,-0.2,1.0,9.0,1.0,0.0,13.0,206.0,16.0,15.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,134.0,21.0,67.0,36.0,171.0,12.0,1.0,1.0,0.0,12.0,0.0,5.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,3.0,6.0,50.0,3.0,61.0,20.0,32.8,40.0,21.0,0.0,9.0,5.0,0.0,4.0,5.0,41.0,0.0,282.0,47.0,179.0,111.0,5.0,2.0,266.0,1.0,1.0,100.0,1.0,0.0,156.0,778.0,348.0,171.0,166.0,97.1,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,41.0,6.0,11.0,35.3
535,Manu Vallejo,es ESP,"MF,FW",Valencia,22,1997,11.0,3.0,418.0,2.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.43,0.43,0.43,1.7,1.7,0.4,0.36,0.09,0.45,0.36,0.45,4.6,8.0,3.0,0.0,37.5,1.72,0.65,0.25,0.67,0.21,0.3,0.3,70.0,94.0,74.5,1187.0,203.0,3.0,7.0,42.9,54.0,68.0,79.4,13.0,19.0,68.4,-0.4,3.0,8.0,1.0,0.0,4.0,91.0,3.0,1.0,1.0,15.0,1.0,3.0,0.0,0.0,0.0,0.0,52.0,28.0,14.0,7.0,76.0,6.0,1.0,1.0,1.0,3.0,1.0,5.0,11.0,2.37,7.0,0.0,1.0,1.0,2.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,2.0,3.0,8.0,37.5,5.0,122.0,27.0,22.1,33.0,64.0,25.0,5.0,0.0,0.0,5.0,3.0,3.0,0.0,151.0,4.0,12.0,74.0,79.0,19.0,148.0,8.0,10.0,80.0,8.0,0.0,108.0,708.0,444.0,180.0,107.0,59.4,18.0,7.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,21.0,5.0,15.0,25.0
536,Federico Valverde,uy URU,MF,Real Madrid,21,1998,33.0,21.0,1907.0,2.0,5.0,0.0,0.0,1.0,0.0,0.09,0.24,0.33,0.09,0.33,1.9,1.9,3.5,0.09,0.16,0.25,0.09,0.25,21.2,23.0,11.0,0.0,47.8,1.09,0.52,0.09,0.18,0.08,0.1,0.1,985.0,1119.0,88.0,16346.0,3944.0,23.0,39.0,59.0,808.0,885.0,91.3,154.0,195.0,79.0,1.5,19.0,77.0,17.0,3.0,79.0,1107.0,12.0,7.0,5.0,141.0,32.0,16.0,0.0,0.0,0.0,0.0,884.0,135.0,100.0,87.0,967.0,41.0,5.0,2.0,2.0,11.0,22.0,18.0,41.0,1.93,38.0,1.0,1.0,1.0,0.0,8.0,0.38,8.0,0.0,0.0,0.0,0.0,0.0,36.0,19.0,10.0,17.0,9.0,11.0,36.0,30.6,25.0,375.0,93.0,24.8,75.0,206.0,94.0,43.0,4.0,0.0,39.0,21.0,14.0,1.0,1316.0,26.0,224.0,787.0,397.0,32.0,1305.0,18.0,35.0,51.4,24.0,2.0,889.0,5413.0,3192.0,1135.0,1015.0,89.4,29.0,17.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,165.0,22.0,15.0,59.5
537,Raphaël Varane,fr FRA,DF,Real Madrid,26,1993,32.0,32.0,2822.0,3.0,1.0,0.0,0.0,2.0,0.0,0.1,0.03,0.13,0.1,0.13,0.7,0.7,0.5,0.02,0.02,0.04,0.02,0.04,31.4,10.0,3.0,0.0,30.0,0.32,0.1,0.3,1.0,0.07,2.3,2.3,1479.0,1668.0,88.7,35097.0,10034.0,7.0,21.0,33.3,879.0,932.0,94.3,593.0,715.0,82.9,0.5,6.0,81.0,3.0,2.0,53.0,1606.0,62.0,53.0,1.0,193.0,85.0,2.0,0.0,0.0,0.0,0.0,1206.0,173.0,289.0,631.0,925.0,76.0,9.0,2.0,2.0,36.0,10.0,14.0,11.0,0.35,8.0,1.0,0.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,33.0,23.0,24.0,9.0,0.0,8.0,24.0,33.3,16.0,223.0,87.0,39.0,119.0,98.0,6.0,57.0,17.0,0.0,40.0,31.0,152.0,0.0,1949.0,286.0,1121.0,896.0,59.0,18.0,1890.0,10.0,16.0,62.5,12.0,0.0,1233.0,8448.0,3576.0,1366.0,1339.0,98.0,6.0,4.0,0.0,22.0,12.0,1.0,0.0,0.0,0.0,283.0,74.0,29.0,71.8
538,Matías Vargas,ar ARG,"FW,MF",Espanyol,21,1997,21.0,10.0,1024.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.26,0.26,0.0,0.26,1.0,1.0,2.5,0.09,0.22,0.31,0.09,0.31,11.4,20.0,2.0,1.0,10.0,1.76,0.18,0.0,0.0,0.05,-1.0,-1.0,261.0,396.0,65.9,4579.0,1503.0,7.0,28.0,25.0,208.0,270.0,77.0,46.0,98.0,46.9,0.5,19.0,20.0,23.0,5.0,55.0,371.0,25.0,4.0,8.0,98.0,17.0,40.0,14.0,1.0,9.0,2.0,246.0,68.0,82.0,35.0,342.0,8.0,3.0,5.0,3.0,13.0,12.0,25.0,27.0,2.37,22.0,3.0,2.0,0.0,0.0,3.0,0.26,2.0,1.0,0.0,0.0,0.0,0.0,13.0,10.0,7.0,4.0,2.0,5.0,19.0,26.3,14.0,178.0,58.0,32.6,40.0,79.0,59.0,9.0,1.0,0.0,8.0,3.0,6.0,0.0,557.0,8.0,67.0,266.0,286.0,48.0,535.0,25.0,45.0,55.6,26.0,1.0,449.0,3333.0,1963.0,566.0,408.0,72.1,37.0,32.0,0.0,9.0,21.0,2.0,0.0,0.0,0.0,85.0,3.0,18.0,14.3
539,Franco Vázquez,ar ARG,"MF,FW",Sevilla,30,1989,31.0,11.0,1098.0,3.0,0.0,0.0,0.0,5.0,0.0,0.25,0.0,0.25,0.25,0.25,1.4,1.4,0.4,0.11,0.03,0.14,0.11,0.14,12.2,16.0,6.0,0.0,37.5,1.31,0.49,0.19,0.5,0.09,1.6,1.6,546.0,636.0,85.8,9642.0,2152.0,9.0,18.0,50.0,432.0,488.0,88.5,105.0,130.0,80.8,-0.4,9.0,56.0,9.0,1.0,56.0,624.0,12.0,7.0,0.0,124.0,16.0,18.0,2.0,1.0,0.0,0.0,429.0,113.0,94.0,498.0,62.0,46.0,3.0,1.0,1.0,8.0,8.0,11.0,25.0,2.05,21.0,0.0,1.0,1.0,2.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,31.0,19.0,17.0,12.0,2.0,11.0,37.0,29.7,26.0,255.0,66.0,25.9,69.0,143.0,43.0,16.0,2.0,0.0,14.0,11.0,8.0,0.0,793.0,13.0,137.0,455.0,245.0,41.0,783.0,18.0,23.0,78.3,19.0,1.0,544.0,2452.0,1195.0,701.0,574.0,81.9,18.0,28.0,0.0,32.0,39.0,6.0,0.0,0.0,0.0,138.0,30.0,31.0,49.2
540,Kevin Vázquez,es ESP,DF,Celta Vigo,26,1993,17.0,16.0,1325.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.02,0.02,0.0,0.02,14.7,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.01,0.0,0.0,612.0,768.0,79.7,10287.0,3886.0,17.0,43.0,39.5,502.0,580.0,86.6,93.0,145.0,64.1,-0.4,7.0,32.0,5.0,1.0,60.0,617.0,151.0,16.0,0.0,115.0,9.0,21.0,1.0,0.0,1.0,0.0,447.0,137.0,184.0,60.0,516.0,38.0,134.0,5.0,2.0,16.0,6.0,29.0,17.0,1.15,13.0,1.0,1.0,0.0,2.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,30.0,15.0,19.0,6.0,5.0,13.0,30.0,43.3,17.0,233.0,66.0,28.3,121.0,82.0,30.0,33.0,1.0,0.0,32.0,27.0,42.0,0.0,925.0,36.0,280.0,482.0,212.0,11.0,782.0,15.0,23.0,65.2,16.0,1.0,544.0,2532.0,1371.0,551.0,509.0,92.4,14.0,8.0,0.0,22.0,29.0,1.0,0.0,0.0,0.0,138.0,19.0,28.0,40.4
541,Lucas Vázquez,es ESP,"MF,FW",Real Madrid,28,1991,18.0,8.0,848.0,2.0,1.0,0.0,0.0,1.0,0.0,0.21,0.11,0.32,0.21,0.32,1.3,1.3,1.5,0.14,0.16,0.3,0.14,0.3,9.4,10.0,3.0,0.0,30.0,1.06,0.32,0.2,0.67,0.13,0.7,0.7,465.0,583.0,79.8,7389.0,2182.0,6.0,23.0,26.1,402.0,460.0,87.4,57.0,100.0,57.0,-0.5,16.0,14.0,23.0,10.0,48.0,542.0,41.0,3.0,2.0,53.0,15.0,48.0,3.0,0.0,3.0,0.0,389.0,99.0,95.0,57.0,470.0,11.0,35.0,7.0,2.0,10.0,14.0,14.0,32.0,3.4,25.0,3.0,0.0,1.0,3.0,6.0,0.64,5.0,0.0,0.0,0.0,1.0,0.0,21.0,15.0,8.0,11.0,2.0,9.0,26.0,34.6,17.0,236.0,81.0,34.3,66.0,111.0,59.0,14.0,0.0,0.0,14.0,10.0,5.0,2.0,708.0,7.0,127.0,332.0,276.0,39.0,668.0,14.0,21.0,66.7,15.0,0.0,515.0,2342.0,1350.0,636.0,532.0,83.6,28.0,17.0,0.0,26.0,12.0,2.0,1.0,0.0,0.0,75.0,4.0,6.0,40.0
542,Koke Vegas,es ESP,GK,Levante,23,1995,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,63.0,68.3,1139.0,732.0,0.0,0.0,0.0,30.0,30.0,100.0,13.0,33.0,39.4,0.0,0.0,2.0,0.0,0.0,0.0,36.0,27.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,27.0,6.0,37.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,63.0,67.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,28.0,105.0,63.0,19.0,19.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
